"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"101",166757642,118,0.726542859459898,209,24,30.3488705668762,229,0.00956937799043062,0.837320574162679,0.114354280611675,"Florida"
"102",166757634,4,0.840909090909091,209,26,20.5947176684882,172,0.0287081339712919,0.15311004784689,0.0753911806543385,"Florida"
"103",166757632,25,0.800191387559809,209,22,16.445321306307,202,0,0.330143540669856,0.0554891174360201,"Florida"
"104",55604,8,0.77811004784689,209,24,18.4123487773488,202,0.0430622009569378,0.205741626794258,0.0776325903151422,"Florida"
"105",55848,4,0.747607655502392,209,33,21.3106060606061,184,0.0191387559808612,0.167464114832536,0.0688,"Florida"
"106",21472480,4,0.842105263157895,209,29,96.8226851851852,204,0.449760765550239,0.559808612440191,0.491477272727273,"Florida"
"107",21474500,17,0.788347875035182,209,23,23.7984744194066,176,0.0143540669856459,0.330143540669856,0.0674759014637629,"Florida"
"108",21474650,109,0.767876739388087,209,17,23.3106380243637,194,0,0.617224880382775,0.0671125593094381,"Florida"
"109",21474682,7,0.827751196172249,209,27,14.0263736263736,195,0,0.22488038277512,0.069364161849711,"Florida"
"110",21475262,58,0.772562283451576,209,22,23.6022522047321,192,0,0.511961722488038,0.0673785371062467,"Florida"
"111",21475362,20,0.822248803827751,209,20,25.4196217738585,211,0.00956937799043062,0.497607655502392,0.0965958684899622,"Florida"
"112",21481006,10,0.808133971291866,209,28,26.5378496886784,195,0.0334928229665072,0.344497607655502,0.123149792776791,"Florida"
"113",21473030,17,0.713200112580918,209,25,16.3951362771216,195,0.00956937799043062,0.272727272727273,0.0501183898973954,"Florida"
"114",21473628,6,0.856459330143541,209,23,18.6120071684588,184,0.0191387559808612,0.229665071770335,0.0707635009310987,"Florida"
"115",21473632,58,0.770664906781059,209,21,22.3104663244411,183,0,0.516746411483254,0.0633697281096125,"Florida"
"116",21483766,27,0.852029062555378,209,25,10.628202979704,220,0,0.267942583732057,0.0438851913477537,"Florida"
